halo_id,x_potential,y_potential,z_potential,x_mass,y_mass,z_mass,eig_1,eig_2,eig_3
85000108043,413.2682,491.644,894.1494,413.189967865,491.57439913,894.202914733,263.899141609,669.338112533,617.543500418
85000108805,350.8591,481.8918,837.4519,350.792916482,481.849265548,837.429753267,156.391835833,347.242088882,286.386961846
85000109902,368.8254,453.6265,846.7944,368.762367765,453.653556118,846.792894,233.951388541,342.326158794,440.676317104
85000110536,363.9916,474.0891,870.3084,364.0068513,474.266398877,870.326643883,400.683874875,412.192635368,141.443110298
85000113116,369.7048,476.6536,847.8438,369.737438976,476.662774578,847.756653825,278.504730586,528.900822232,422.132451122
85000113789,389.5505,471.2088,876.626,389.692495338,471.220713987,876.559398062,215.235880637,606.077087335,615.057686088
85000113970,359.0438,509.0787,850.3056,359.075230473,509.037884566,850.247924591,241.370129134,209.228729077,180.06154121
85000114254,358.6049,490.1159,900.3464,358.681210939,490.115578365,900.40439997,228.786658981,813.751197382,709.683478137
85000114259,340.9219,507.4828,870.5007,340.990525676,507.630356092,870.635323762,176.998161031,566.139966591,606.752361458
85000115532,365.8728,455.6978,877.8483,365.866832812,455.763199141,877.85949583,433.728015657,340.976370419,261.251203724
85000115786,337.2817,463.3867,910.5093,337.409556959,463.366960952,910.450656836,164.307423099,435.434406121,445.962651159
85000116208,354.7542,515.064,847.23,354.758553175,515.0905664,847.226603668,140.277473621,221.922613588,262.528068751
85000117207,363.8734,486.1654,877.8446,363.873124573,486.105309102,877.744707487,147.062662978,338.949307513,357.852006708
85000118001,391.9377,477.9229,855.8294,391.978957013,477.984456295,855.858082224,191.07682286,375.582382853,301.139911047
85000118413,407.6607,466.7599,917.9416,407.564590883,466.765831767,917.867534211,162.299947549,571.266264403,556.079226508
85000119762,343.9443,496.8245,842.2433,344.057798924,496.76483888,842.174528251,178.958002839,404.691886545,370.864021256
85000120880,346.5565,495.6902,875.2397,346.551408833,495.689656792,875.244966071,292.248402425,257.866626104,137.634313111
85000123334,347.9525,512.709,872.1743,347.98751544,512.702226987,872.104870905,165.579430011,291.522385722,284.114232047
85000123429,374.7492,460.6841,886.2675,374.875801266,460.637791269,886.091966796,108.96759036,709.381192059,730.330847841
85000123908,384.5673,499.0304,833.2839,384.416827092,499.050392152,833.303297688,207.464057582,361.115029605,400.955545273
85000124044,403.7889,510.573,873.5571,403.799665743,510.604926597,873.530678716,228.152503505,386.601899231,312.384362104
85000126312,401.3942,454.2396,875.6556,401.389178834,454.209534614,875.610743292,157.23932545,400.930193557,371.993933173
85000127581,371.6194,467.2743,915.9178,371.576516973,467.306491514,915.951935516,305.07666182,176.880956793,233.935485368
85000128376,339.7629,507.3734,869.1854,339.718991874,507.382156246,869.159849362,120.441463343,223.609407738,196.759314379
85000129431,398.6543,434.2015,859.7723,398.653754177,434.204380014,859.759641867,117.9326309,166.258399524,181.627119076
85000132178,403.352,483.2815,845.8239,403.435518498,483.639400586,845.710227317,116.959411432,1589.34520231,1599.33909534
85000132512,417.8713,472.1902,884.5564,417.833922817,472.212486676,884.533982016,152.595368941,300.838212795,346.321765764
85000132838,368.2329,423.3968,873.2115,368.219634798,423.37522027,873.2238477,265.824567477,200.119413807,159.320637175
85000133762,357.6579,442.1265,877.7509,357.683124878,442.140489074,877.764829402,209.598159447,182.217254467,156.319104727
85000134348,358.7036,507.9161,833.2322,358.75881648,507.963828247,833.165310091,158.917643718,302.311864911,262.772949931
85000135212,392.2676,463.066,865.3419,392.183788901,463.035471163,865.403455848,123.304691897,196.043437376,200.678997547
85000137798,389.6284,484.1187,917.5283,389.637757372,484.027907712,917.452100643,106.042312028,332.99985914,308.322923352
85000137849,376.1684,470.7348,857.1306,376.178091357,470.7227365,857.138671929,155.394149908,274.521891241,307.375333411
85000137922,423.4395,495.946,894.5638,423.291614148,495.965268953,894.581704502,151.13263693,271.543955087,337.256588183
85000139153,383.1463,440.4093,882.5518,383.113637113,440.344982721,882.535853528,128.089033529,321.337693598,308.743049993
85000140859,377.7821,462.4003,871.8969,377.782075919,462.406823572,871.88741586,138.903897916,193.764965266,183.496534578
85000141879,382.8531,508.3529,823.115,382.838535286,508.4119541,823.200732467,141.616037514,363.506720281,311.785724865
85000142079,419.571,502.5472,902.6264,419.621608538,502.520736057,902.594280103,208.39867449,167.409542493,176.293346696
85000142296,336.3835,497.3505,882.6386,336.391058532,497.388692587,882.664119817,118.75106695,157.356693682,165.950255548
85000142938,378.323,462.1797,855.901,378.25647267,462.119941436,856.112842947,734.544163201,670.378444579,228.78071146
85000143683,397.3325,484.4047,845.5684,397.339888975,484.422236996,845.543012172,118.464063619,190.211192074,178.238236027
85000144321,368.1554,455.1693,870.2045,368.203347828,455.059790754,870.200508095,132.644785038,340.133493885,321.239772937
85000144322,370.44,451.2352,886.9421,370.455251095,451.272249981,886.955130375,131.002562008,217.002297074,256.004802558
85000144537,381.7275,465.1693,863.2853,381.716386245,465.294542825,863.413611933,318.456866638,303.585039387,112.210274996
85000147935,378.2269,464.7701,839.1487,378.548073606,464.399576792,839.244273682,108.529396966,1402.34408881,1394.58413148
85000148518,359.8616,495.8144,827.7817,359.852640129,495.784717801,827.763079498,119.651126052,210.6153812,186.533265768
85000149883,376.7448,475.054,868.8198,377.006910544,474.838642063,868.912426879,239.660998108,707.428637234,581.486114158
85000150078,360.8548,482.3674,893.8139,360.829689942,482.359905912,893.820034434,94.3880997961,240.635504776,231.262510988
85000150160,403.8686,467.7859,888.9435,403.870056106,467.808104455,888.943598771,118.08502902,188.083992217,175.879555223
85000151213,374.4935,456.5251,874.599,374.494005719,456.511666499,874.602713331,170.008269383,137.548334164,122.679684613
85000152380,362.2353,482.1643,843.8667,362.268339245,482.181681797,843.862272695,115.830153434,207.449246121,172.273577545
85000153679,424.2746,488.0323,894.0093,424.386523824,487.881434365,893.931577508,114.636115434,593.190097319,550.669160386
85000157340,428.7573,511.5481,866.5359,428.761335266,511.512546261,866.547291923,140.021589914,132.141383177,102.940930129
85000157489,415.5906,443.0631,870.5084,415.591682873,442.915564706,870.576885634,118.408444714,297.873421583,356.894826983
85000158589,397.9557,456.7063,878.5546,398.004472585,456.699128865,878.536674477,107.047412467,171.175664532,204.958218841
85000160320,418.5533,488.1753,893.7859,418.539319382,488.171887119,893.799004145,192.462579631,137.510880942,146.424086967
85000161500,362.408,498.1633,831.7587,362.383609571,498.111388998,831.759187566,194.893694746,173.105257827,117.351138966
85000163133,353.633,479.2492,892.1185,353.658302187,479.192203549,892.080021544,95.9281210889,149.216542029,167.088257503
85000164583,425.0782,434.9055,859.728,425.076327537,434.910771298,859.714476456,99.453581138,163.703274725,170.828224977
85000166140,381.1964,502.7634,821.5468,381.199996099,502.811553146,821.594923742,81.1451880455,161.748297032,144.273033003
85000168686,341.6449,483.3468,910.7958,341.657802211,483.348499065,910.786624702,101.297184525,118.778057044,131.837307331
85000170625,346.1994,512.7936,841.7795,346.208253972,512.795023486,841.762630957,118.229147606,98.793495813,104.625472261
85000174496,372.2408,447.4699,866.7303,372.068652933,447.42439444,866.817144658,133.018173521,377.624893781,327.735378378
85000175602,361.3987,423.6843,840.1648,361.408388067,423.668820211,840.170112638,100.023379814,140.913253557,160.088304229
85000175968,425.1507,483.6671,869.674,425.132515483,483.662771725,869.646833966,119.370303679,193.588515129,239.862027012
85000177025,370.8177,456.0774,871.2708,370.833147583,456.039156984,871.291389933,97.9025636651,169.465085432,163.723332983
85000177103,383.2941,460.0529,863.6977,383.323728483,460.089722094,863.748162378,273.792419468,223.260419713,177.558589419
85000178222,372.2031,449.8644,871.1815,372.198169746,449.881784873,871.165997278,138.839238095,91.3446712509,106.240408614
85000180106,389.3471,484.9162,853.1727,389.317685315,484.972874505,853.173216441,79.7012648709,318.749330429,336.33621208
85000182242,419.411,518.4767,867.7339,419.113823077,518.448314065,867.861554347,102.237268022,687.509821421,681.820428317
85000182439,393.6446,481.0811,918.5821,393.481983508,481.215578724,918.624176401,85.3015537827,369.210242442,391.798454435
85000183146,379.7399,428.3138,906.8804,379.761346365,428.307072108,906.829738043,144.452509131,113.841461866,106.344210523
85000183224,358.5638,484.1092,839.0923,358.628632159,484.054566423,839.170330833,93.4398566749,165.430934118,152.747130507
85000184182,354.327,492.9572,866.6072,354.350724494,492.914266085,866.589677298,92.5810851437,147.679027818,125.638245498
85000189075,349.724,510.2264,834.2121,349.724704939,510.234603481,834.204375541,92.6310281636,122.227202226,113.86741447
85000189257,364.7335,424.9544,844.9828,364.717159981,424.916736158,845.037719068,77.4634964773,104.405947585,113.448747678
85000191230,357.5158,487.2745,834.3696,357.576796293,487.273375428,834.32061616,123.06880706,155.983606689,138.743675311
85000192389,333.9279,476.5113,865.3726,333.916424224,476.46474042,865.378967129,120.65231076,143.543103954,189.721877607
85000192706,421.2753,472.6951,887.2083,421.256834785,472.668487129,887.188588086,75.0347040933,113.371679604,105.612070923
85000192794,366.0299,497.5779,910.3868,366.021768262,497.569443083,910.381261513,77.8802693703,132.47743899,115.625347959
85000193208,374.9875,506.8058,906.3256,374.98269693,506.787196211,906.30915295,83.1048662799,144.993843788,152.846482492
85000194923,363.5848,493.239,901.6782,363.627161799,493.275556867,901.719316731,65.9214314654,199.31678675,183.879507825
85000196891,354.6591,461.236,863.0033,354.680886195,461.205682195,863.057583317,67.9974698252,199.258370455,179.775155919
85000197536,354.8922,489.8968,897.3666,354.747346771,489.867194569,897.27309956,116.094177769,326.35727683,388.394536601
85000200477,425.2743,515.4139,866.3248,425.277089197,515.411410406,866.338085728,82.9882101939,124.08321337,141.653012436
85000202126,391.1743,458.7795,893.2191,391.174782526,458.795915077,893.213050774,71.9156324383,113.082532693,97.8850594083
85000202910,348.2267,495.7134,874.5054,348.34476478,495.71981508,874.528225,283.72913727,138.605393587,198.114601484
85000203989,336.2609,446.2086,846.1553,336.302757373,446.213204781,846.091821993,94.5253286764,150.923622878,132.403085146
85000203990,361.9045,445.8005,885.3862,361.880066432,445.810414696,885.376803372,99.7809519208,78.8851168781,65.9687026211
85000204092,352.1534,495.4749,871.8402,352.151658207,495.444605791,871.869125378,125.309997234,161.089447489,179.708281377
85000204546,394.5982,481.5799,822.365,394.596551615,481.644932997,822.362107568,83.4290273805,128.217244272,107.731957647
85000206725,369.3297,512.1362,836.455,369.269768059,512.10989837,836.453865512,57.2744914882,109.841985964,104.736215287
85000208047,390.7795,470.1866,877.9429,390.739701691,470.110308402,877.942565523,109.735648013,160.717128536,202.824080491
85000208750,336.9591,488.5498,886.2472,337.056302621,488.535882528,886.238067472,48.1814891092,108.222302156,124.246662575
85000211156,341.1566,495.4523,878.9091,341.057422118,495.693788162,878.970715732,106.15996252,478.423493995,446.942658105
85000211263,355.2479,482.1337,868.0605,355.230437299,482.115885247,868.002228727,76.8164327428,147.348679734,139.756953144
85000211536,332.2285,484.7908,885.9482,332.221043162,484.701295164,885.952527977,99.6008941376,142.760815417,149.064471405
85000212778,337.4949,443.1469,893.0337,337.610334658,443.497272138,892.936255097,58.9234764772,519.426038758,532.769159065
85000215416,396.0193,493.6025,873.8892,396.026258192,493.581525687,873.933176586,110.482028112,80.3719698785,69.2399621295
85000215669,338.916,475.6341,842.8083,338.911988889,475.647885291,842.797415873,65.2228630669,111.19280052,128.926154613
85000215801,395.3244,477.9955,885.7551,395.318447697,477.996785813,885.753108788,82.2192139762,61.438018493,69.7793335308
85000217149,410.6341,452.8387,844.7084,410.623312034,452.847430245,844.689193717,92.7928870037,128.631616362,163.725388635
85000217413,427.1772,477.4749,857.3631,427.151088646,477.533016045,857.361443603,95.050678023,85.0013043349,62.9682244422
85000218501,378.1245,434.7425,900.4323,378.19937955,434.867970236,900.436028801,109.187996851,271.821168498,302.177320811
85000218505,371.6588,506.0144,846.2266,371.685476285,506.000643522,846.218722323,110.567422013,108.900499843,106.962366044
85000219111,366.7701,462.8961,888.8304,366.74320569,462.916903221,888.827556414,56.1494809923,96.81011306,106.522251208
85000223085,341.6153,483.1252,917.2989,341.619710857,483.128050191,917.307115603,83.4762502026,56.9436193999,64.4778438175
85000223518,377.6529,431.1817,898.5666,377.652070874,431.180684863,898.545156995,63.4302823679,98.256622542,84.39467703
85000224978,399.7218,480.2243,847.6753,399.718881803,480.21765525,847.687584552,68.3416955953,71.0476398458,77.1651646389
85000225269,333.9683,495.3753,820.4078,333.938306219,495.36863082,820.42513902,51.5210671847,82.9507844876,96.5202627677
85000225408,364.6996,449.0988,848.6155,364.692785077,449.098265749,848.629502808,54.9242322584,97.9480887493,98.4520515922
85000225576,411.9085,474.1813,870.5054,411.889533003,474.171890138,870.516666281,98.1009793842,64.3362254209,70.3944649749
85000226230,377.945,468.3205,910.2798,377.916010387,468.332077514,910.301023591,63.5198810244,88.2937757353,98.8674398802
85000227672,398.6449,474.2476,913.7384,398.621695722,474.257114222,913.732036167,67.88151331,81.609928167,75.523818643
85000228217,410.2654,466.6927,912.9092,410.06751186,466.500415757,912.94239059,69.0278940289,363.916804336,376.132348135
85000231615,426.5078,443.1344,845.9506,426.768090293,443.067595203,845.879414786,56.242992019,404.360298521,386.1912232
85000232199,385.4051,470.9499,898.1362,385.366691403,470.86100198,898.262579581,61.9648197039,240.73310386,233.691473636
85000232349,380.6828,491.3239,887.2662,380.602107866,491.254049519,887.181229598,51.1648739692,111.448732707,94.5758113039
85000233370,393.1593,465.4754,877.5392,393.143827898,465.365449318,877.69380142,49.6752111235,228.792278273,237.101633683
85000233509,382.1681,428.981,864.7913,382.010259466,428.984480614,864.822711939,74.9426317281,168.816868455,142.920306197
85000237392,374.0002,469.3519,870.5488,374.155819504,469.296492441,870.5985382,88.0738286824,245.549917532,199.646099546
85000237529,398.1672,475.3234,850.6858,398.255305774,475.339422979,850.655428811,56.384362265,143.958498988,157.083851887
85000239251,420.8955,421.1844,881.8604,421.048591749,421.150965485,881.791957583,43.2157887872,230.205039311,224.227436321
85000240925,415.9241,475.5483,850.0104,415.90522386,475.579857661,850.011397836,75.6348472874,102.641368356,95.514961017
85000241714,344.6585,516.692,874.6782,344.611970029,516.693616012,874.683285513,65.9047962338,78.56258753,92.4669746961
85000241984,352.4418,482.0704,837.6387,352.461914621,482.061406048,837.635223664,73.1001345479,102.459932922,90.7217987105
85000242793,357.0607,489.6235,871.8067,357.087787691,489.615749293,871.803642226,84.4827225188,144.29176842,130.494981202
85000244529,421.9325,496.1894,894.8745,421.753982039,496.305929994,895.013751156,66.8771248307,301.277242853,285.077916356
85000245003,379.7382,494.1119,886.1847,379.709292577,494.117887648,886.171531176,48.9476492149,116.546775878,132.483850227
85000245500,333.3814,515.0859,868.9537,333.360731053,515.099647888,868.91393718,52.0323016133,126.569274179,118.052616247
85000246204,359.9216,485.5341,872.5881,359.930228384,485.531737329,872.590708229,44.6455268137,64.1793538348,78.2370413914
85000248788,392.5625,468.1367,827.2462,392.602963817,468.120810175,827.220034196,54.8515894423,117.637304208,105.184745629
85000250582,356.3908,421.439,868.5217,356.406869576,421.435034727,868.518171939,74.2504258008,58.8897906038,48.2909766754
85000250765,360.563,504.878,916.8063,360.584685324,504.873549303,916.827438751,63.0642092704,93.150738408,101.797621022
85000250909,369.0112,459.2985,875.6567,368.983245206,459.297852184,875.660363774,46.9867621736,76.7797186653,74.0885911211
85000251904,334.7195,474.5524,834.2657,334.592154629,474.488978076,834.260788368,68.7370974307,133.02950153,157.375791439
85000252076,349.269,498.817,864.227,349.305218099,498.803583973,864.249246984,56.714787514,124.851480471,109.659602155
85000253665,401.0662,503.7892,848.8574,401.107592218,503.860535417,848.875160968,60.9607140449,126.323151163,140.086851592
85000254861,390.5786,495.177,912.4035,390.544245969,495.193332677,912.376685785,45.3184241859,93.5420086475,107.372883247
85000261079,332.271,448.3043,843.6628,332.244926541,448.354382201,843.573389497,133.951881046,93.1707695657,99.9517744686
85000261267,377.283,441.9329,881.1676,377.131150913,442.103883323,880.973361045,39.8329758322,427.917403848,418.533145
85000261618,353.8097,505.5882,854.7482,353.808969754,505.506624575,854.74046862,109.79749527,76.8595804194,91.1313993108
85000262340,366.2721,428.9886,845.5506,366.231071762,428.949453569,845.603767909,67.9875063612,106.019622861,113.599666677
85000263260,410.5987,462.5439,824.0752,410.561874081,462.544979785,824.014347402,119.166827268,74.8546785944,85.0968072575
85000264189,360.3384,482.6775,842.0378,360.507589892,482.642744183,841.895498347,50.2336148468,191.236006773,181.656250881
85000264539,368.6675,458.817,874.7176,368.698116295,458.813748059,874.70607091,72.2196517259,110.285660562,128.999340152
85000265667,430.656,472.799,841.4519,430.654477061,472.791730671,841.428539617,32.6727484759,42.6387333446,51.2675680795
85000266690,365.2244,514.0346,897.1658,365.216696282,514.040617821,897.154171859,49.6892088106,79.4275628325,69.4537689769
85000268311,394.4836,476.0042,872.6798,394.527279948,475.978540232,872.653255061,76.2493736645,137.513527697,133.746322578
85000269445,397.5482,443.9389,892.0505,397.560513269,443.945509385,892.052057087,93.6882029334,53.2044386793,73.0519311073
85000270584,349.2494,496.4182,873.3353,349.413845029,496.462833593,873.416209877,82.2810880056,241.056852259,283.991375556
85000271943,359.5229,439.9066,910.0753,359.522393211,439.953342428,910.063598238,98.2422160162,84.330464362,66.6422631218
85000272510,344.4763,483.1216,911.576,344.474402354,483.086414519,911.555981818,50.6352693444,86.6463677577,77.5150565179
85000272919,366.3137,501.7448,844.1612,366.303171906,501.700433268,844.172390111,78.0265951426,73.3874443422,50.8898248152
85000274109,372.8769,424.4184,889.4223,372.879884681,424.410136555,889.41237311,75.0330325094,91.9657763027,111.720770268
85000274868,368.3875,490.4486,876.7106,368.365123533,490.404476269,876.682082268,65.4546040284,81.3816272323,75.3704227393
85000274885,380.3263,453.3093,880.0319,380.352247001,453.292707053,880.064918457,75.2173113829,56.3800426463,61.2492517107
85000275279,410.2529,457.5876,875.1619,410.263394785,457.59347571,875.134612079,52.4678330836,68.0109323956,60.6416617809
85000275663,384.2735,481.4917,877.8639,384.244839458,481.460216325,877.864050826,86.748546462,69.7848905154,50.2745849426
85000277054,394.0255,490.0973,874.2885,394.065922643,490.071303519,874.298394157,56.9187638164,99.6531467661,94.1165247774
85000280121,359.5925,445.5088,875.8996,359.566902884,445.502135211,875.887935211,46.5624486522,87.9212394317,81.143233496
85000281658,392.9439,469.0612,855.0317,392.9516882,469.077250101,855.028744909,39.0450510284,50.401349791,60.7289420606
85000281680,375.1611,503.7909,905.3478,375.108431558,503.758520094,905.354908361,46.591521445,79.1015370454,69.8697333496
85000282134,416.944,424.8373,880.4363,416.950439838,424.823570831,880.452663133,34.8397641637,99.700692492,96.9875407644
85000284157,360.3972,485.6189,897.9723,360.361626445,485.670424405,897.965934738,48.7485723503,86.8102689116,88.6665895381
85000285215,429.1916,428.4814,871.5074,429.182194065,428.427902865,871.533693315,67.812247708,103.371598529,87.2268691027
85000285660,378.3504,431.5178,860.0087,378.362470082,431.471689276,860.007537295,92.4463640244,67.4230640892,63.3313656263
85000286737,378.9126,464.5836,872.2952,378.908040439,464.604032008,872.281615353,69.5079191596,58.3426943118,52.1392560685
85000287386,387.8621,497.6118,836.6603,387.771803091,497.534691071,836.624324038,53.5080816679,119.273975481,123.535110831
85000287576,337.7227,464.6515,843.1292,337.762344055,464.658978969,843.22023299,46.5283570406,174.360861529,189.17336547
85000289552,371.8302,436.7038,865.761,371.88930899,436.759368188,865.662631189,52.733915914,110.404237455,124.674716571
85000291753,346.5726,482.9359,912.0986,346.562231825,482.940833635,912.132004248,46.7127368802,78.4569951115,82.0119773883
85000291968,345.7494,463.5132,884.0013,345.758026899,463.515914077,884.022505575,47.7542017133,61.8903632965,70.3201972902
85000293749,352.2498,505.7791,826.0941,352.241237912,505.765864191,826.078304835,48.6320078821,74.4915050802,65.3518579377
85000294195,427.5464,436.0622,869.2019,427.498468421,436.023063158,869.122223018,50.0949667333,145.392487869,126.636481477
85000295513,372.2689,475.8543,863.0781,372.289090275,475.883670261,863.076678858,62.1955828599,75.337894247,87.4985394531
85000298263,372.2998,490.7995,919.0142,372.143092111,490.713419332,918.803039446,31.5502067392,293.497543376,297.191283765
85000298758,389.6784,479.863,874.5977,389.623402705,479.9132121,874.553078149,65.6579688199,133.641748316,108.538153004
85000299885,429.2397,465.9938,880.9893,429.133889786,465.989308429,881.007396929,58.182210011,70.6786850138,100.362357255
85000300833,390.0564,465.8304,871.763,390.113013754,465.828669126,871.767196347,34.0084046848,56.2674936486,67.6582991866
85000301045,426.454,467.0157,881.6754,426.383396703,467.002841362,881.646444731,54.5326897345,108.598427438,98.9374489074
85000302425,403.3395,452.9591,875.4611,403.346825054,452.977102952,875.496617423,56.4413676346,68.0623676807,82.7176309847
85000303636,360.5338,440.1682,826.238,360.498324061,440.150075939,826.195257659,88.5035252524,80.7930505433,53.7729352443
85000303637,351.2864,494.9227,862.4688,351.306379335,494.89271409,862.411156431,100.179165115,89.3618772084,47.4407632365
85000304103,369.3445,478.1139,888.502,369.343968379,478.088972214,888.495416136,59.2958320088,52.4856519957,46.7540017155
85000306222,372.2633,483.9881,878.741,372.270871377,483.93640335,878.770308303,38.4518823771,58.483952306,68.8590438169
85000307431,424.9298,433.4402,857.6411,424.939443348,433.444951681,857.623846637,40.1948719542,74.2852217876,70.0043744183
85000310078,359.5779,420.3706,845.6295,359.621472071,420.350716949,845.677440162,47.8690533824,89.1150087112,101.033435266
85000310347,430.0632,485.7727,871.1199,429.99595118,485.761706711,871.113876475,41.8589744757,94.0624348763,81.958267568
85000311309,405.635,476.1796,869.1733,405.601696228,476.16936642,869.233728624,52.8318431674,66.5400155188,78.7278728337
85000312026,381.0656,489.2496,888.8593,381.073159748,489.241204596,888.795209118,60.3014670832,46.1221308606,41.8275144762
85000312487,363.669,510.026,918.0517,363.694723905,509.930165553,917.914912324,55.2201783132,149.808161357,173.25712835
85000312915,342.7167,499.1598,828.7579,342.734661859,499.162849145,828.765632862,36.7990507372,46.2507477096,59.3045954132
85000315354,366.7239,435.6043,865.5802,366.82067221,435.574104944,865.540447116,44.8450253415,96.9960684482,91.4156910903
85000318253,384.4387,470.6436,910.4775,384.467714426,470.649934139,910.459163897,36.9999712928,52.9827408225,59.2940766647
85000318489,405.9119,468.3228,889.5994,405.924035223,468.307122676,889.592524263,29.1118620802,37.2909479425,37.7979040573
85000319702,334.7968,517.0009,842.0042,334.901811002,516.713267451,841.663872534,38.5984567419,525.200606103,531.624420355
85000320482,408.7747,470.074,860.35,408.809244411,470.061297414,860.339174221,43.657897486,36.2246946425,38.4080087715
85000320979,400.4871,432.2853,858.537,400.393522848,432.23772917,858.604440746,50.5466845898,110.595730561,120.07598673
85000321723,375.2302,474.0346,866.4137,375.076257176,474.112273511,866.322076565,43.4391791469,166.479599054,178.150753739
85000324660,341.3813,468.1057,886.1723,341.305508622,468.247497229,886.226115012,26.9076413764,102.996025787,108.607396776
85000325452,426.785,431.7826,835.1326,426.795651157,431.814984028,835.182364198,43.1149036941,85.5487459144,72.2253185915
85000325995,381.7043,432.4588,828.9847,381.697637713,432.455281221,828.976202164,31.8429700713,51.4689613848,63.6899487239
85000326025,398.065,471.7134,902.3785,398.04725,471.748914451,902.347238717,41.8049274624,70.9184959968,71.8312830008
85000326561,388.753,436.2401,860.0594,388.782904644,436.264172059,860.077028173,44.3877176605,56.5003878269,69.3523820125
85000326815,373.3469,424.9451,872.2859,373.338695043,424.9524622,872.275535167,26.4999014513,50.0414969587,48.32435303
85000329346,391.6664,485.1608,874.9614,391.504860842,485.099988534,874.936786973,41.870638384,183.771278694,194.140285962
85000331522,356.1322,483.7796,840.7127,356.160292936,483.766174725,840.657942543,45.2428444838,65.6107537567,78.8642977595
85000331555,413.1544,503.4634,916.7696,413.127055259,503.443367896,916.751412323,33.0916586971,55.4036684764,47.7091919465
85000333791,376.0749,465.1353,840.4256,376.102456319,465.160959953,840.46859455,43.1062106596,77.3985749744,87.1052941059
85000335890,358.0797,430.0291,866.0016,358.089287609,430.034400635,865.967169182,69.0385835177,52.6824150791,59.4697884232
85000337823,393.5303,469.3423,857.2086,393.54469377,469.398701997,857.172050319,45.6401974577,106.211013934,93.2027619883
85000338421,423.6362,499.4355,822.827,423.6324824,499.40205384,822.84355368,28.3971047972,54.2669248237,51.3930148592
85000339016,406.2868,512.1401,912.3922,406.287439183,512.129021314,912.468731891,40.7266919299,48.3219556035,23.9683694066
85000340747,398.8061,479.8405,841.7111,398.802011192,479.831964815,841.678627134,55.6373687234,46.5846548974,36.3670262792
85000342220,405.4366,508.8599,900.052,405.443909701,508.853348666,900.027491269,42.8659379616,63.256640976,78.8228456223
85000342505,425.6854,446.619,914.6644,425.719068042,446.513356958,914.694536812,33.9037105699,140.029939964,134.140636586
85000343407,397.0445,479.8501,887.9685,397.234518086,479.826025791,888.068485564,25.6453362012,186.263630097,184.889594662
85000343697,397.1295,429.9661,877.9591,397.180244237,429.988338149,878.003161445,28.5065739676,90.4113854245,96.6769174479
85000344565,394.4387,444.76,892.0349,394.459416924,444.771286656,892.001809927,32.636178858,50.8494232435,63.9955543585
85000345091,385.3051,455.6125,860.784,385.304375632,455.609857213,860.7963185,31.2123599345,48.7176128414,44.7135699241
85000346259,338.5927,485.8127,885.2578,338.638191251,485.829529027,885.280213982,47.2616285113,59.5102636148,69.0058175139
85000346559,430.6165,461.6644,823.9913,430.607095172,461.735865385,824.086184534,73.3992088372,63.9028602338,30.990604669
85000347752,336.5297,493.7255,895.2281,336.430794089,493.665252791,895.232596141,32.278975313,66.0249662098,73.7829664772
85000348601,377.3709,494.242,822.5875,377.321277449,494.320605926,822.432798025,33.6367221989,173.455000448,157.631424093
85000349238,429.0099,424.7037,857.2366,428.987261418,424.703733306,857.260358615,46.5044089134,35.6798413407,41.3830623459
85000351804,386.7001,515.4312,839.6796,386.649569378,515.431903734,839.721184398,36.1824674494,79.4969267811,71.8484450496
85000354263,381.9161,504.8035,888.1363,381.868130409,504.765256307,888.11612523,29.6442585221,63.1722310555,71.9328201223
85000354568,395.7387,463.0488,898.289,395.73159214,463.021261873,898.27581087,109.440965346,76.813111619,68.0685633952
85000355160,332.4128,486.0015,881.054,332.459135511,485.984420519,881.068540369,30.0260723799,67.8086390702,75.1494446499
85000355192,408.6445,445.8917,871.0835,408.643910469,446.024133501,871.141724791,38.225582576,116.695411327,105.494179077
85000355858,372.1639,514.0536,845.766,372.168595973,514.001917114,845.703203691,30.1295269526,85.4300447668,90.6085610405
85000356133,370.924,442.5435,871.8157,370.950314022,442.603956927,871.835590512,29.7724300595,65.6013993001,67.9872917205
85000356778,355.6518,503.197,872.4083,355.647298823,503.073559966,872.404592767,24.7522508844,98.4844827787,93.1921964969
85000357068,372.3809,424.552,888.123,372.166387037,424.50320665,888.320505471,110.619724443,416.565016182,329.659865615
85000359403,384.6478,472.07,872.5278,384.6585895,472.097455546,872.522861812,53.6586524114,42.917504655,29.1866662936
85000359677,367.631,470.2943,832.1042,367.675248475,470.302176271,831.969010932,39.9899880951,70.5732435248,74.8284559201
85000360987,385.9983,461.0436,878.5889,385.994316582,461.052330612,878.599009354,23.3160460457,52.2581245973,44.762783097
85000362959,377.7932,426.8484,863.3701,377.752015812,426.79061188,863.329838718,42.9195914886,136.969649868,120.450022263
85000364547,375.336,447.9237,889.5532,375.332764292,447.934469528,889.564316309,36.0285716358,31.1015743889,26.6440978953
